variable,strategy,window,metric,t0,t1,drift_flag,episode_id,stat_value,threshold,state
var_4,decay,6H,mannwhitney,2025-01-17 06:00:00,2025-01-17 12:00:00,False,,0.05848266194973801,0.55,NORMAL
var_5,decay,6H,psi,2025-01-17 06:00:00,2025-01-17 12:00:00,True,3.0,11.484075446900226,0.2,DRIFT
var_5,decay,6H,ks,2025-01-17 06:00:00,2025-01-17 12:00:00,True,5.0,0.8962198711744485,0.15,DRIFT
var_5,decay,6H,wasserstein,2025-01-17 06:00:00,2025-01-17 12:00:00,True,2.0,2.2031567560209515,0.4073706826013668,DRIFT
var_5,decay,6H,mannwhitney,2025-01-17 06:00:00,2025-01-17 12:00:00,False,,0.03452965323899476,0.55,NORMAL
var_6,decay,6H,psi,2025-01-17 06:00:00,2025-01-17 12:00:00,True,1.0,6.790982438308614,0.2,DRIFT
var_6,decay,6H,ks,2025-01-17 06:00:00,2025-01-17 12:00:00,True,4.0,0.6383041751493508,0.15,DRIFT
var_6,decay,6H,wasserstein,2025-01-17 06:00:00,2025-01-17 12:00:00,True,1.0,1.319522505528559,0.5038407349393361,DRIFT
var_6,decay,6H,mannwhitney,2025-01-17 06:00:00,2025-01-17 12:00:00,False,,0.15233921836932215,0.55,NORMAL
var_7,decay,6H,psi,2025-01-17 06:00:00,2025-01-17 12:00:00,True,4.0,6.218957118823878,0.2,DRIFT
var_7,decay,6H,ks,2025-01-17 06:00:00,2025-01-17 12:00:00,True,7.0,0.6685661649367552,0.15,DRIFT
var_7,decay,6H,wasserstein,2025-01-17 06:00:00,2025-01-17 12:00:00,True,5.0,1.1770600812777476,0.38879729237819877,DRIFT
var_7,decay,6H,mannwhitney,2025-01-17 06:00:00,2025-01-17 12:00:00,False,,0.11609638554216868,0.55,NORMAL
var_8,decay,6H,psi,2025-01-17 06:00:00,2025-01-17 12:00:00,True,2.0,4.666570714928847,0.2,DRIFT
var_8,decay,6H,ks,2025-01-17 06:00:00,2025-01-17 12:00:00,True,6.0,0.6868392350565697,0.15,DRIFT
var_8,decay,6H,wasserstein,2025-01-17 06:00:00,2025-01-17 12:00:00,True,2.0,1.0756907272646237,0.31002519067742895,DRIFT
var_8,decay,6H,mannwhitney,2025-01-17 06:00:00,2025-01-17 12:00:00,False,,0.09336207989854153,0.55,NORMAL
var_9,decay,6H,psi,2025-01-17 06:00:00,2025-01-17 12:00:00,True,4.0,8.520777510881071,0.2,DRIFT
var_9,decay,6H,ks,2025-01-17 06:00:00,2025-01-17 12:00:00,True,6.0,0.7431003571070988,0.15,DRIFT
var_9,decay,6H,wasserstein,2025-01-17 06:00:00,2025-01-17 12:00:00,True,2.0,1.551262774506332,0.4306778462519034,DRIFT
var_9,decay,6H,mannwhitney,2025-01-17 06:00:00,2025-01-17 12:00:00,False,,0.07216073156893502,0.55,NORMAL
var_10,decay,6H,psi,2025-01-17 06:00:00,2025-01-17 12:00:00,True,1.0,11.307335831343938,0.2,DRIFT
var_10,decay,6H,ks,2025-01-17 06:00:00,2025-01-17 12:00:00,True,2.0,0.8828242832827153,0.15,DRIFT
var_10,decay,6H,wasserstein,2025-01-17 06:00:00,2025-01-17 12:00:00,True,1.0,3.205336854413707,0.7986277374728098,DRIFT
var_10,decay,6H,mannwhitney,2025-01-17 06:00:00,2025-01-17 12:00:00,False,,0.03058759136268064,0.55,NORMAL
var_1,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,2.0,9.372397769321436,0.2,DRIFT
var_1,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,5.0,0.7693739222369691,0.15,DRIFT
var_1,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,1.9257393990697302,0.5286833161653837,DRIFT
var_1,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.08744488872652298,0.55,NORMAL
var_2,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,2.0,11.537604269310867,0.2,DRIFT
var_2,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,5.0,0.9153943345123593,0.15,DRIFT
var_2,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,2.2188306208419317,0.36066189373944985,DRIFT
var_2,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.023218179667953507,0.55,NORMAL
var_3,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,3.0,9.311444964288269,0.2,DRIFT
var_3,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,5.0,0.8407315474194663,0.15,DRIFT
var_3,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,1.5102981494476397,0.2957289395862652,DRIFT
var_3,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.031757974228244626,0.55,NORMAL
var_4,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,9.87471485903424,0.2,DRIFT
var_4,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,3.0,0.8709237938733674,0.15,DRIFT
var_4,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,4.4250812804710495,0.7377227657195378,DRIFT
var_4,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.011360843820465323,0.55,NORMAL
var_5,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,3.0,11.283873985242721,0.2,DRIFT
var_5,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,5.0,0.8810118007067834,0.15,DRIFT
var_5,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,2.0,2.257713387478721,0.4297377343137753,DRIFT
var_5,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.03992493883402601,0.55,NORMAL
var_6,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,6.954257897520357,0.2,DRIFT
var_6,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,4.0,0.6644202487622599,0.15,DRIFT
var_6,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,1.5117477420648273,0.5079751635879439,DRIFT
var_6,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.11150407584396402,0.55,NORMAL
var_7,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,4.0,8.208389920622437,0.2,DRIFT
var_7,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,7.0,0.7116204419858944,0.15,DRIFT
var_7,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,5.0,1.247832704990818,0.3946681354966393,DRIFT
var_7,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.10113279199459943,0.55,NORMAL
var_8,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,2.0,7.668569508896484,0.2,DRIFT
var_8,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,6.0,0.7372931623434107,0.15,DRIFT
var_8,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,2.0,1.3081218881024204,0.3170235990841997,DRIFT
var_8,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.06377407163234199,0.55,NORMAL
var_9,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,4.0,7.220090251765765,0.2,DRIFT
var_9,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,6.0,0.6823526979271393,0.15,DRIFT
var_9,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,2.0,1.4423995458402485,0.4398825520125264,DRIFT
var_9,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.09794786807377161,0.55,NORMAL
var_10,decay,6H,psi,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,10.309264603322449,0.2,DRIFT
var_10,decay,6H,ks,2025-01-17 12:00:00,2025-01-17 18:00:00,True,2.0,0.857687869554029,0.15,DRIFT
var_10,decay,6H,wasserstein,2025-01-17 12:00:00,2025-01-17 18:00:00,True,1.0,3.1081168920153868,0.8180848820063716,DRIFT
var_10,decay,6H,mannwhitney,2025-01-17 12:00:00,2025-01-17 18:00:00,False,,0.04104487734803196,0.55,NORMAL
var_1,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,2.0,9.310797666412844,0.2,DRIFT
var_1,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,5.0,0.7622836753780194,0.15,DRIFT
var_1,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,1.9194839719934609,0.5400848243055659,DRIFT
var_1,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.0919362993940435,0.55,NORMAL
var_2,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,2.0,11.621937697673806,0.2,DRIFT
var_2,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,5.0,0.9089412336167524,0.15,DRIFT
var_2,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,2.173898200716618,0.38674218275226596,DRIFT
var_2,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.030695072937378345,0.55,NORMAL
var_3,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,3.0,8.976066374499382,0.2,DRIFT
var_3,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,5.0,0.8095793650185168,0.15,DRIFT
var_3,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,1.5588981424386885,0.31086451037764784,DRIFT
var_3,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.039790982630356145,0.55,NORMAL
var_4,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,12.433500035883545,0.2,DRIFT
var_4,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,3.0,0.9836280902566027,0.15,DRIFT
var_4,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,4.770399086046781,0.7876469285694083,DRIFT
var_4,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.006663299303210461,0.55,NORMAL
var_5,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,3.0,11.172343309375442,0.2,DRIFT
var_5,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,5.0,0.8793404455133608,0.15,DRIFT
var_5,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,2.0,2.2435223969656666,0.4521303584917691,DRIFT
var_5,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.04445543508445329,0.55,NORMAL
var_6,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,6.885310892555469,0.2,DRIFT
var_6,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,4.0,0.6369776011420794,0.15,DRIFT
var_6,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,1.504514068346393,0.5142465917707731,DRIFT
var_6,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.1207211494292007,0.55,NORMAL
var_7,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,4.0,6.891225779058173,0.2,DRIFT
var_7,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,7.0,0.6609492092521841,0.15,DRIFT
var_7,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,5.0,1.1906937359702616,0.40092384751294563,DRIFT
var_7,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.12188924423655213,0.55,NORMAL
var_8,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,2.0,6.667707752933081,0.2,DRIFT
var_8,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,6.0,0.7526248346909994,0.15,DRIFT
var_8,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,2.0,1.4150554585704294,0.32745359125015205,DRIFT
var_8,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.06493640322180534,0.55,NORMAL
var_9,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,4.0,8.465627282452191,0.2,DRIFT
var_9,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,6.0,0.7295633763228782,0.15,DRIFT
var_9,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,2.0,1.5345427352196113,0.44762328695564707,DRIFT
var_9,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.08191074788865142,0.55,NORMAL
var_10,decay,6H,psi,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,9.994980929427978,0.2,DRIFT
var_10,decay,6H,ks,2025-01-17 18:00:00,2025-01-18 00:00:00,True,2.0,0.8231928869016795,0.15,DRIFT
var_10,decay,6H,wasserstein,2025-01-17 18:00:00,2025-01-18 00:00:00,True,1.0,3.0218018522454564,0.8354636901347045,DRIFT
var_10,decay,6H,mannwhitney,2025-01-17 18:00:00,2025-01-18 00:00:00,False,,0.052659907423061224,0.55,NORMAL
var_1,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,2.0,9.338366933426224,0.2,DRIFT
var_1,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,5.0,0.7695889532179275,0.15,DRIFT
var_1,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,1.910296659521158,0.5511979016690068,DRIFT
var_1,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.09319696369445646,0.55,NORMAL
var_2,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,2.0,11.53796669585105,0.2,DRIFT
var_2,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,5.0,0.900705493316288,0.15,DRIFT
var_2,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,2.308824272178679,0.4095461345082038,DRIFT
var_2,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.031738798823532276,0.55,NORMAL
var_3,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,3.0,10.410696016597623,0.2,DRIFT
var_3,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,5.0,0.878884564138665,0.15,DRIFT
var_3,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,1.7137376235938344,0.3263342309039979,DRIFT
var_3,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.027461772045207285,0.55,NORMAL
var_4,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,12.433724912775775,0.2,DRIFT
var_4,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,3.0,0.9649057826751238,0.15,DRIFT
var_4,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,4.534742033045487,0.8400398281247449,DRIFT
var_4,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.01733998406358969,0.55,NORMAL
var_5,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,3.0,10.740896161338233,0.2,DRIFT
var_5,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,5.0,0.847470110894382,0.15,DRIFT
var_5,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,2.0,2.0325617395349145,0.4721449202869756,DRIFT
var_5,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.0644002319282505,0.55,NORMAL
var_6,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,8.400343978192012,0.2,DRIFT
var_6,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,4.0,0.7225744907909069,0.15,DRIFT
var_6,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,1.835395667750435,0.5202541836053464,DRIFT
var_6,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.0660382476412484,0.55,NORMAL
var_7,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,4.0,6.9939667947115645,0.2,DRIFT
var_7,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,7.0,0.6699025129279736,0.15,DRIFT
var_7,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,5.0,1.196345169700768,0.40687996007669813,DRIFT
var_7,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.11830726235273793,0.55,NORMAL
var_8,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,2.0,10.174986580660295,0.2,DRIFT
var_8,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,6.0,0.8343767582345494,0.15,DRIFT
var_8,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,2.0,1.4921472989515916,0.33951946279266276,DRIFT
var_8,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.043426269221707836,0.55,NORMAL
var_9,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,4.0,8.549159726060772,0.2,DRIFT
var_9,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,6.0,0.7450226932892527,0.15,DRIFT
var_9,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,2.0,1.6027020072844063,0.4557921032809629,DRIFT
var_9,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.07465732421437896,0.55,NORMAL
var_10,decay,6H,psi,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,10.089827584256675,0.2,DRIFT
var_10,decay,6H,ks,2025-01-18 00:00:00,2025-01-18 06:00:00,True,2.0,0.8320227198371115,0.15,DRIFT
var_10,decay,6H,wasserstein,2025-01-18 00:00:00,2025-01-18 06:00:00,True,1.0,3.1040086164543377,0.8505575757087116,DRIFT
var_10,decay,6H,mannwhitney,2025-01-18 00:00:00,2025-01-18 06:00:00,False,,0.048242589460192255,0.55,NORMAL
var_1,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,2.0,8.234639062032112,0.2,DRIFT
var_1,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,5.0,0.7291601196157286,0.15,DRIFT
var_1,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,1.682379542100739,0.5609408700577373,DRIFT
var_1,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.12989965254310037,0.55,NORMAL
var_2,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,2.0,11.378341290087496,0.2,DRIFT
var_2,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,5.0,0.8895599343526517,0.15,DRIFT
var_2,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,2.328492209994814,0.43372583490379024,DRIFT
var_2,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.03619644470127595,0.55,NORMAL
var_3,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,3.0,10.437973920346607,0.2,DRIFT
var_3,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,5.0,0.869483732377407,0.15,DRIFT
var_3,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,1.7849416971269307,0.3432317028996066,DRIFT
var_3,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.03070363250855474,0.55,NORMAL
var_4,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,12.433617473546477,0.2,DRIFT
var_4,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,3.0,0.9487337106629334,0.15,DRIFT
var_4,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,4.508441874256425,0.8822495009022486,DRIFT
var_4,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.02371726970439701,0.55,NORMAL
var_5,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,3.0,10.654215060332088,0.2,DRIFT
var_5,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,5.0,0.8435500669919996,0.15,DRIFT
var_5,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,2.0,2.0358526926678016,0.48683788544850853,DRIFT
var_5,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.06797871044642172,0.55,NORMAL
var_6,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,8.857808926139356,0.2,DRIFT
var_6,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,4.0,0.7968044398311563,0.15,DRIFT
var_6,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,2.0701628965156984,0.5299056997670699,DRIFT
var_6,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.04010340394314581,0.55,NORMAL
var_7,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,4.0,6.030823490364318,0.2,DRIFT
var_7,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,7.0,0.6504862396077569,0.15,DRIFT
var_7,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,5.0,1.0770717942619008,0.41221129906314224,DRIFT
var_7,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.14353621531033717,0.55,NORMAL
var_8,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,2.0,9.464321755836059,0.2,DRIFT
var_8,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,6.0,0.8527700451179913,0.15,DRIFT
var_8,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,2.0,1.8024332815002884,0.35130615001237137,DRIFT
var_8,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.028577133481844295,0.55,NORMAL
var_9,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,4.0,8.989558634866164,0.2,DRIFT
var_9,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,6.0,0.7960843802917159,0.15,DRIFT
var_9,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,2.0,1.8429664570707225,0.46464103393102313,DRIFT
var_9,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.04722271250366234,0.55,NORMAL
var_10,decay,6H,psi,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,10.115279301384417,0.2,DRIFT
var_10,decay,6H,ks,2025-01-18 06:00:00,2025-01-18 12:00:00,True,2.0,0.8371871564776617,0.15,DRIFT
var_10,decay,6H,wasserstein,2025-01-18 06:00:00,2025-01-18 12:00:00,True,1.0,3.1639966231469887,0.8665909037754559,DRIFT
var_10,decay,6H,mannwhitney,2025-01-18 06:00:00,2025-01-18 12:00:00,False,,0.04630703277986538,0.55,NORMAL
var_1,decay,6H,psi,2025-01-18 12:00:00,2025-01-18 18:00:00,True,2.0,9.016822482204573,0.2,DRIFT
var_1,decay,6H,ks,2025-01-18 12:00:00,2025-01-18 18:00:00,True,5.0,0.7402737026144003,0.15,DRIFT
var_1,decay,6H,wasserstein,2025-01-18 12:00:00,2025-01-18 18:00:00,True,1.0,1.7285964551989508,0.5676654893646822,DRIFT
var_1,decay,6H,mannwhitney,2025-01-18 12:00:00,2025-01-18 18:00:00,False,,0.12443356826612002,0.55,NORMAL
var_2,decay,6H,psi,2025-01-18 12:00:00,2025-01-18 18:00:00,True,2.0,11.063383865753368,0.2,DRIFT
var_2,decay,6H,ks,2025-01-18 12:00:00,2025-01-18 18:00:00,True,5.0,0.875575558655097,0.15,DRIFT
var_2,decay,6H,wasserstein,2025-01-18 12:00:00,2025-01-18 18:00:00,True,1.0,2.176210159358279,0.4560562649367057,DRIFT
var_2,decay,6H,mannwhitney,2025-01-18 12:00:00,2025-01-18 18:00:00,False,,0.05001790376874332,0.55,NORMAL
var_3,decay,6H,psi,2025-01-18 12:00:00,2025-01-18 18:00:00,True,3.0,11.060298686849208,0.2,DRIFT
var_3,decay,6H,ks,2025-01-18 12:00:00,2025-01-18 18:00:00,True,5.0,0.8571100466648229,0.15,DRIFT
var_3,decay,6H,wasserstein,2025-01-18 12:00:00,2025-01-18 18:00:00,True,1.0,1.8128779680084077,0.3602781040559406,DRIFT
var_3,decay,6H,mannwhitney,2025-01-18 12:00:00,2025-01-18 18:00:00,False,,0.0350897613947736,0.55,NORMAL
var_4,decay,6H,psi,2025-01-18 12:00:00,2025-01-18 18:00:00,True,1.0,12.433405245766306,0.2,DRIFT
var_4,decay,6H,ks,2025-01-18 12:00:00,2025-01-18 18:00:00,True,3.0,0.935169978280428,0.15,DRIFT
var_4,decay,6H,wasserstein,2025-01-18 12:00:00,2025-01-18 18:00:00,True,1.0,4.53357142498986,0.9210867933794805,DRIFT
var_4,decay,6H,mannwhitney,2025-01-18 12:00:00,2025-01-18 18:00:00,False,,0.027855988685618324,0.55,NORMAL
var_5,decay,6H,psi,2025-01-18 12:00:00,2025-01-18 18:00:00,True,3.0,10.586531792566955,0.2,DRIFT
var_5,decay,6H,ks,2025-01-18 12:00:00,2025-01-18 18:00:00,True,5.0,0.8197838144929508,0.15,DRIFT
var_5,decay,6H,wasserstein,2025-01-18 12:00:00,2025-01-18 18:00:00,True,2.0,2.0209980575543414,0.5009323494404263,DRIFT
var_5,decay,6H,mannwhitney,2025-01-18 12:00:00,2025-01-18 18:00:00,False,,0.07418324057214043,0.55,NORMAL
var_6,decay,6H,psi,2025-01-18 12:00:00,2025-01-18 18:00:00,True,1.0,9.078952973546553,0.2,DRIFT
var_6,decay,6H,ks,2025-01-18 12:00:00,2025-01-18 18:00:00,True,4.0,0.8177425097983126,0.15,DRIFT
var_6,decay,6H,wasserstein,2025-01-18 12:00:00,2025-01-18 18:00:00,True,1.0,2.2657724361764005,0.5426805109194479,DRIFT
var_6,decay,6H,mannwhitney,2025-01-18 12:00:00,2025-01-18 18:00:00,False,,0.033842748898643166,0.55,NORMAL
var_7,decay,6H,psi,2025-01-18 12:00:00,2025-01-18 18:00:00,True,4.0,6.136407064880656,0.2,DRIFT
var_7,decay,6H,ks,2025-01-18 12:00:00,2025-01-18 18:00:00,True,7.0,0.6666377022363207,0.15,DRIFT
